transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,unit_price,product_category,product_type
5540,03/16/2023,13:34:16,2,1,Amsterdam,3.75,Bakery,Sandwich
5541,03/16/2023,14:05:30,2,2,Utrecht,3.0,Bakery,Scone
5542,03/16/2023,18:15:03,2,2,Utrecht,6.3,Coffee,Organic blended coffee
5543,03/14/2023,10:30:32,2,2,Utrecht,4.5,Chocolate,Hot chocolate
5544,03/13/2023,07:47:36,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
5545,03/15/2023,11:27:12,2,1,Amsterdam,3.15,Tea,Green tea
5546,03/18/2023,11:12:04,1,1,Amsterdam,6.3,Coffee,Organic blended coffee
5547,03/16/2023,13:23:17,1,1,Amsterdam,3.5,Bakery,Pie
5548,03/18/2023,15:54:11,2,2,Utrecht,3.5,Coffee,Milk coffee
5549,03/17/2023,19:58:33,2,2,Utrecht,3.0,Bakery,Scone
5550,03/17/2023,,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
5551,03/17/2023,10:31:52,2,3,Breda,4.5,Chocolate,Hot chocolate
5552,03/17/2023,13:28:11,1,1,Amsterdam,3.25,Tea,Chai tea
5553,03/19/2023,,2,3,Breda,2.0,Coffee,Black coffee
5554,03/15/2023,10:39:13,2,1,Amsterdam,3.15,Tea,Green tea
5555,03/13/2023,08:01:41,1,3,Breda,6.3,Coffee,Organic blended coffee
5556,03/14/2023,12:13:40,5,1,Amsterdam,4.5,Chocolate,Hot chocolate
5557,03/17/2023,08:27:32,4,3,Breda,3.15,Tea,Green tea
5558,03/17/2023,14:23:20,1,2,Utrecht,4.5,Chocolate,Hot chocolate
5559,03/14/2023,15:47:44,3,3,Breda,6.3,Coffee,Organic blended coffee
5560,03/17/2023,17:10:36,1,2,Utrecht,4.5,Chocolate,Hot chocolate
5561,03/19/2023,14:08:50,1,2,Utrecht,6.3,Coffee,Organic blended coffee
5562,03/18/2023,17:15:44,6,1,Amsterdam,3.15,Tea,Green tea
5563,03/13/2023,15:28:31,1,2,Utrecht,6.3,Coffee,Organic blended coffee
5564,03/17/2023,17:34:12,2,2,Utrecht,3.5,Bakery,Pie
5565,03/17/2023,10:36:17,4,2,Utrecht,3.5,Bakery,Pie
5566,03/16/2023,09:37:20,4,2,Utrecht,4.25,Coffee,Syrup coffee
5567,03/18/2023,08:55:09,4,3,Breda,3.5,Coffee,Milk coffee
5568,03/18/2023,11:25:33,1,1,Amsterdam,2.0,Coffee,Black coffee
5569,03/16/2023,11:34:23,1,2,Utrecht,3.0,Tea,Black tea
5570,03/16/2023,16:24:56,2,2,Utrecht,3.5,Bakery,Pie
5571,03/19/2023,11:30:09,1,2,Utrecht,4.25,Coffee,Syrup coffee
5572,03/17/2023,12:28:30,4,3,Breda,3.0,Bakery,Scone
5573,03/16/2023,12:24:34,1,2,Utrecht,3.0,Tea,Black tea
5574,03/15/2023,08:43:06,1,1,Amsterdam,3.15,Tea,Green tea
5575,03/18/2023,18:39:23,4,1,Amsterdam,4.25,Coffee,Syrup coffee
5576,03/15/2023,14:53:53,2,1,Amsterdam,2.0,Coffee,Black coffee
5577,03/13/2023,16:46:41,1,1,Amsterdam,3.75,Bakery,Sandwich
5578,03/19/2023,,3,2,Utrecht,3.5,Tea,Herbal tea
5579,03/16/2023,13:15:44,2,1,Amsterdam,3.75,Bakery,Sandwich
5580,03/17/2023,10:40:08,2,2,Utrecht,3.0,Bakery,Scone
5581,03/17/2023,09:21:43,1,3,Breda,3.0,Bakery,Scone
5582,03/17/2023,09:52:42,1,2,Utrecht,3.0,Bakery,Scone
5583,03/17/2023,14:55:29,2,3,Breda,3.0,Bakery,Scone
5584,03/13/2023,18:27:01,2,2,Utrecht,6.3,Coffee,Organic blended coffee
5585,03/19/2023,11:35:28,1,2,Utrecht,3.5,Coffee,Milk coffee
5586,03/16/2023,18:22:24,1,3,Breda,6.3,Coffee,Organic blended coffee
5587,03/14/2023,13:23:03,2,2,Utrecht,6.3,Coffee,Organic blended coffee
5588,03/14/2023,09:56:25,1,3,Breda,4.5,Chocolate,Hot chocolate
5589,03/17/2023,08:14:45,2,2,Utrecht,6.3,Coffee,Organic blended coffee
5590,03/17/2023,08:37:41,2,2,Utrecht,3.0,Tea,Black tea
5591,03/17/2023,09:43:25,6,3,Breda,3.0,Bakery,Scone
5592,03/17/2023,07:54:52,2,1,Amsterdam,3.25,Tea,Chai tea
5593,03/19/2023,16:48:35,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
5594,03/17/2023,16:26:17,5,2,Utrecht,3.0,Tea,Black tea
5595,03/19/2023,08:51:16,2,3,Breda,3.0,Bakery,Scone
5596,03/19/2023,18:11:36,1,1,Amsterdam,6.3,Coffee,Organic blended coffee
5597,03/13/2023,09:25:08,2,1,Amsterdam,3.0,Bakery,Scone
5598,03/17/2023,11:46:05,2,1,Amsterdam,3.75,Bakery,Sandwich
5599,03/18/2023,18:33:16,1,3,Breda,4.5,Chocolate,Hot chocolate
5600,03/13/2023,11:57:58,4,2,Utrecht,4.5,Chocolate,Hot chocolate
5601,03/14/2023,11:12:33,1,1,Amsterdam,4.25,Coffee,Syrup coffee
5602,03/18/2023,08:24:16,1,2,Utrecht,3.15,Tea,Green tea
5603,03/17/2023,12:42:51,1,1,Amsterdam,3.5,Bakery,Pie
5604,03/13/2023,13:03:21,6,1,Amsterdam,3.25,Tea,Chai tea
5605,03/17/2023,18:56:15,2,2,Utrecht,3.5,Tea,Herbal tea
5606,03/18/2023,06:45:56,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
5607,03/15/2023,11:47:45,2,2,Utrecht,3.5,Tea,Herbal tea
5608,03/16/2023,10:21:54,1,1,Amsterdam,3.75,Bakery,Sandwich
5609,03/16/2023,06:37:25,1,2,Utrecht,4.25,Coffee,Syrup coffee
5610,03/15/2023,08:15:15,1,3,Breda,3.15,Tea,Green tea
5611,03/14/2023,08:48:26,2,2,Utrecht,6.3,Coffee,Organic blended coffee
5612,03/16/2023,10:22:56,1,3,Breda,4.25,Coffee,Syrup coffee
5613,03/17/2023,12:58:23,1,,Utrecht,4.5,Chocolate,Hot chocolate
5614,03/18/2023,11:12:45,2,2,Utrecht,4.5,Chocolate,Hot chocolate
5615,03/17/2023,10:27:16,1,2,Utrecht,3.75,Bakery,Sandwich
5616,03/17/2023,10:58:16,3,2,Utrecht,2.0,Coffee,Black coffee
5617,03/18/2023,10:18:35,2,2,Utrecht,4.5,Chocolate,Hot chocolate
5618,03/16/2023,18:38:11,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
5619,03/15/2023,11:24:41,1,2,Utrecht,3.5,Bakery,Pie
5620,03/18/2023,17:35:47,2,2,Utrecht,3.0,Tea,Black tea
5621,03/13/2023,06:25:19,1,2,Utrecht,4.5,Chocolate,Hot chocolate
5622,03/14/2023,14:34:56,2,2,Utrecht,6.3,Coffee,Organic blended coffee
5623,03/14/2023,19:03:32,2,2,Utrecht,4.5,Chocolate,Hot chocolate
5624,03/14/2023,15:57:24,3,2,Utrecht,4.5,Chocolate,Hot chocolate
5625,03/13/2023,14:07:14,2,3,Breda,4.5,Chocolate,Hot chocolate
5626,03/14/2023,19:04:13,2,2,Utrecht,4.5,Chocolate,Hot chocolate
5627,03/13/2023,19:03:42,1,2,Utrecht,2.0,Coffee,Black coffee
5628,03/16/2023,07:02:08,1,2,Utrecht,3.0,Bakery,Scone
5629,03/18/2023,15:39:52,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
5630,03/13/2023,17:53:25,3,1,Amsterdam,3.75,Bakery,Sandwich
5631,03/16/2023,12:01:15,2,3,Breda,4.5,Chocolate,Hot chocolate
5632,03/18/2023,13:28:42,1,3,Breda,3.15,Tea,Green tea
5633,03/18/2023,17:50:41,2,1,Amsterdam,3.5,Tea,Herbal tea
5634,03/16/2023,18:28:23,1,3,Breda,4.5,Chocolate,Hot chocolate
5635,03/17/2023,15:34:00,1,1,Amsterdam,3.25,Tea,Chai tea
5636,03/13/2023,08:35:46,2,2,Utrecht,3.5,Tea,Herbal tea
5637,03/14/2023,11:09:50,4,2,Utrecht,4.5,Chocolate,Hot chocolate
5638,03/16/2023,16:31:34,1,2,Utrecht,6.3,Coffee,Organic blended coffee
5639,03/16/2023,17:20:52,1,3,Breda,6.3,Coffee,Organic blended coffee
5640,03/16/2023,07:15:12,2,1,Amsterdam,3.5,Bakery,Pie
5641,03/13/2023,13:43:45,6,2,Utrecht,4.5,Chocolate,Hot chocolate
5642,03/15/2023,09:50:07,1,3,Breda,3.5,Bakery,Pie
5643,03/19/2023,07:07:14,2,3,Breda,4.5,Chocolate,Hot chocolate
5644,03/13/2023,17:34:02,1,2,Utrecht,3.25,Tea,Chai tea
5645,03/16/2023,14:19:55,3,2,Utrecht,3.0,Bakery,Scone
5646,03/17/2023,10:25:48,1,3,Breda,3.0,Bakery,Scone
5647,03/19/2023,06:56:18,1,2,Utrecht,4.5,Chocolate,Hot chocolate
5648,03/13/2023,17:36:07,2,2,Utrecht,3.5,Tea,Herbal tea
5649,03/16/2023,15:43:17,1,2,Utrecht,4.5,Chocolate,Hot chocolate
5650,03/18/2023,12:26:31,4,3,Breda,3.5,Bakery,Pie
5651,03/16/2023,08:16:39,1,2,Utrecht,4.5,Chocolate,Hot chocolate
5652,03/17/2023,17:12:34,2,3,Breda,3.75,Bakery,Sandwich
5653,03/17/2023,19:11:23,4,3,Breda,3.5,Coffee,Milk coffee
5654,03/17/2023,12:54:41,1,1,Amsterdam,3.5,Bakery,Pie
5655,03/19/2023,09:57:39,1,2,Utrecht,3.75,Bakery,Sandwich
5656,03/16/2023,10:10:22,1,1,Amsterdam,4.25,Coffee,Syrup coffee
5657,03/19/2023,08:54:16,2,2,Utrecht,3.5,Bakery,Pie
5658,03/16/2023,08:12:14,2,2,Utrecht,3.0,Bakery,Scone
5659,03/18/2023,10:06:18,1,1,Amsterdam,3.5,Bakery,Pie
5660,03/14/2023,06:46:25,5,1,Amsterdam,3.5,Coffee,Milk coffee
5661,03/18/2023,16:16:46,2,2,Utrecht,4.5,Chocolate,Hot chocolate
5662,03/15/2023,17:51:54,3,1,Amsterdam,3.15,Tea,Green tea
5663,03/14/2023,11:46:42,6,2,Utrecht,4.5,Chocolate,Hot chocolate
5664,03/13/2023,08:23:28,2,3,Breda,4.25,Coffee,Syrup coffee
5665,03/18/2023,08:33:22,2,1,Amsterdam,3.15,Tea,Green tea
5666,03/17/2023,15:06:45,1,3,Breda,3.5,Coffee,Milk coffee
5667,03/18/2023,19:29:58,2,1,Amsterdam,3.0,Bakery,Scone
5668,03/15/2023,10:31:26,1,3,Breda,3.15,Tea,Green tea
5669,03/18/2023,08:10:08,2,2,Utrecht,3.25,Tea,Chai tea
5670,03/13/2023,06:00:35,1,3,Breda,3.0,Tea,Black tea
5671,03/18/2023,12:40:03,2,1,Amsterdam,4.25,Coffee,Syrup coffee
5672,03/18/2023,12:02:26,1,2,Utrecht,2.0,Coffee,Black coffee
5673,03/15/2023,11:48:23,2,2,Utrecht,4.5,Chocolate,Hot chocolate
5674,03/14/2023,08:05:04,2,1,Amsterdam,3.25,Tea,Chai tea
5675,03/19/2023,15:14:52,2,1,Amsterdam,4.25,Coffee,Syrup coffee
5676,03/19/2023,16:07:14,1,2,Utrecht,3.0,Tea,Black tea
5677,03/18/2023,10:26:14,1,1,Amsterdam,3.25,Tea,Chai tea
5678,03/16/2023,10:16:05,1,3,Breda,3.0,Tea,Black tea
5679,03/17/2023,17:18:47,1,2,Utrecht,4.5,Chocolate,Hot chocolate
5680,03/17/2023,11:56:19,1,2,Utrecht,4.25,Coffee,Syrup coffee
5681,03/19/2023,12:50:24,2,1,Amsterdam,3.5,Coffee,Milk coffee
5682,03/18/2023,08:53:16,2,2,Utrecht,3.5,Coffee,Milk coffee
5683,03/19/2023,12:29:55,1,1,Amsterdam,3.0,Bakery,Scone
5684,03/19/2023,08:03:32,5,1,Amsterdam,3.15,Tea,Green tea
5685,03/13/2023,10:05:41,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
5686,03/15/2023,19:15:06,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
5687,03/15/2023,17:05:16,1,1,Amsterdam,4.25,Coffee,Syrup coffee
5688,03/14/2023,07:45:44,1,1,Amsterdam,3.5,Bakery,Pie
5689,03/16/2023,11:21:08,2,2,Utrecht,3.0,Bakery,Scone
5690,03/16/2023,11:16:50,2,2,Utrecht,3.75,Bakery,Sandwich
5691,03/18/2023,08:52:41,6,2,Utrecht,4.5,Chocolate,Hot chocolate
5692,03/18/2023,11:11:23,1,2,Utrecht,4.25,Coffee,Syrup coffee
5693,03/18/2023,10:40:42,5,3,Breda,4.5,Chocolate,Hot chocolate
5694,03/13/2023,17:53:31,1,3,Breda,3.5,Coffee,Milk coffee
5695,03/14/2023,17:41:19,2,2,Utrecht,3.0,Tea,Black tea
5696,03/19/2023,18:44:35,1,,Amsterdam,4.5,Chocolate,Hot chocolate
5697,03/19/2023,08:29:00,1,2,Utrecht,4.5,Chocolate,Hot chocolate
5698,03/15/2023,19:50:49,1,3,Breda,3.15,Tea,Green tea
5699,03/19/2023,08:41:57,3,2,Utrecht,4.5,Chocolate,Hot chocolate
5700,03/19/2023,11:34:27,2,2,Utrecht,3.0,Bakery,Scone
5701,03/19/2023,11:32:29,1,2,Utrecht,3.75,Bakery,Sandwich
5702,03/14/2023,12:43:43,3,2,Utrecht,3.25,Tea,Chai tea
5703,03/18/2023,08:22:16,6,3,Breda,4.5,Chocolate,Hot chocolate
5704,03/17/2023,10:33:28,4,3,Breda,3.5,Tea,Herbal tea
5705,03/16/2023,15:39:19,4,2,Utrecht,4.5,Chocolate,Hot chocolate
5706,03/19/2023,09:11:36,1,2,Utrecht,4.5,Chocolate,Hot chocolate
5707,03/14/2023,11:35:22,3,1,Amsterdam,6.3,Coffee,Organic blended coffee
5708,03/17/2023,06:25:17,1,1,Amsterdam,2.0,Coffee,Black coffee
5709,03/16/2023,14:08:09,5,,Breda,3.5,Bakery,Pie
5710,03/17/2023,10:56:55,2,2,Utrecht,3.5,Bakery,Pie
5711,03/14/2023,11:44:25,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
5712,03/18/2023,17:48:20,4,3,Breda,4.5,Chocolate,Hot chocolate
5713,03/14/2023,08:46:13,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
5714,03/19/2023,13:30:04,1,3,Breda,2.0,Coffee,Black coffee
5715,03/14/2023,17:46:09,1,2,Utrecht,4.5,Chocolate,Hot chocolate
5716,03/19/2023,12:57:15,1,1,Amsterdam,3.0,Bakery,Scone
5717,03/14/2023,11:58:27,2,3,Breda,3.25,Tea,Chai tea
5718,03/13/2023,12:50:19,5,1,Amsterdam,3.0,Bakery,Scone
5719,03/17/2023,17:30:37,2,2,Utrecht,3.75,Bakery,Sandwich
5720,03/17/2023,12:51:06,3,2,Utrecht,3.25,Tea,Chai tea
5721,03/13/2023,10:51:56,3,1,Amsterdam,3.15,Tea,Green tea
5722,03/19/2023,08:39:42,6,2,Utrecht,4.5,Chocolate,Hot chocolate
5723,03/17/2023,12:03:32,2,1,Amsterdam,3.15,Tea,Green tea
5724,03/16/2023,09:10:57,2,2,Utrecht,3.5,Bakery,Pie
5725,03/19/2023,08:59:28,2,3,Breda,4.25,Coffee,Syrup coffee
5726,03/19/2023,14:33:51,1,1,Amsterdam,3.25,Tea,Chai tea
5727,03/14/2023,16:38:06,4,3,Breda,3.75,Bakery,Sandwich
5728,03/17/2023,13:03:44,3,2,Utrecht,3.15,Tea,Green tea
5729,03/16/2023,18:26:27,1,2,Utrecht,6.3,Coffee,Organic blended coffee
5730,03/14/2023,10:37:48,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
5731,03/19/2023,15:42:56,1,1,Amsterdam,3.25,Tea,Chai tea
5732,03/19/2023,10:58:07,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
5733,03/18/2023,11:45:36,1,3,Breda,6.3,Coffee,Organic blended coffee
5734,03/16/2023,12:00:40,3,1,Amsterdam,3.5,Coffee,Milk coffee
5735,03/15/2023,08:46:37,2,2,Utrecht,4.5,Chocolate,Hot chocolate
5736,03/15/2023,12:44:45,1,1,Amsterdam,3.75,Bakery,Sandwich
5737,03/18/2023,11:51:01,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
5738,03/16/2023,11:32:40,5,3,Breda,3.5,Coffee,Milk coffee
5739,03/19/2023,07:43:28,1,2,Utrecht,4.25,Coffee,Syrup coffee
5740,03/17/2023,16:20:40,1,2,Utrecht,3.5,Coffee,Milk coffee
5741,03/16/2023,09:45:07,2,3,Breda,3.5,Coffee,Milk coffee
5742,03/19/2023,16:08:43,5,,Amsterdam,3.75,Bakery,Sandwich
5743,03/19/2023,10:51:04,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
5744,03/13/2023,18:44:46,1,3,Breda,3.25,Tea,Chai tea
5745,03/14/2023,14:23:55,2,1,Amsterdam,3.5,Tea,Herbal tea
5746,03/13/2023,11:33:14,3,2,Utrecht,3.0,Bakery,Scone
5747,03/17/2023,13:14:58,1,2,Utrecht,2.0,Coffee,Black coffee
5748,03/17/2023,12:07:31,4,3,Breda,3.5,Coffee,Milk coffee
5749,03/19/2023,11:05:13,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
5750,03/16/2023,13:42:53,6,1,Amsterdam,3.0,Tea,Black tea
5751,03/17/2023,08:33:14,2,3,Breda,3.5,Bakery,Pie
5752,03/18/2023,09:05:04,2,2,Utrecht,4.5,Chocolate,Hot chocolate
5753,03/19/2023,08:27:40,4,2,Utrecht,4.5,Chocolate,Hot chocolate
5754,03/18/2023,19:21:05,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
5755,03/16/2023,17:50:45,2,2,Utrecht,3.5,Bakery,Pie
5756,03/17/2023,12:31:29,2,2,Utrecht,2.0,Coffee,Black coffee
5757,03/15/2023,11:04:35,5,2,Utrecht,4.5,Chocolate,Hot chocolate
5758,03/18/2023,06:22:08,1,3,Breda,4.5,Chocolate,Hot chocolate
5759,03/15/2023,08:10:56,2,3,Breda,3.0,Bakery,Scone
5760,03/13/2023,16:33:27,2,3,Breda,4.5,Chocolate,Hot chocolate
5761,03/19/2023,15:09:45,2,,Amsterdam,4.5,Chocolate,Hot chocolate
5762,03/15/2023,11:57:21,1,1,Amsterdam,3.75,Bakery,Sandwich
5763,03/16/2023,16:31:18,1,2,Utrecht,3.5,Bakery,Pie
5764,03/18/2023,07:27:57,2,2,Utrecht,3.5,Coffee,Milk coffee
5765,03/17/2023,15:58:30,5,2,Utrecht,2.0,Coffee,Black coffee
5766,03/16/2023,16:37:11,2,2,Utrecht,4.25,Coffee,Syrup coffee
5767,03/17/2023,19:48:04,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
5768,03/17/2023,17:39:03,1,2,Utrecht,3.5,Tea,Herbal tea
5769,03/17/2023,10:38:57,1,1,Amsterdam,3.0,Bakery,Scone
5770,03/13/2023,14:35:57,2,1,Amsterdam,4.25,Coffee,Syrup coffee
5771,03/14/2023,11:46:16,2,1,Amsterdam,3.25,Tea,Chai tea
5772,03/18/2023,16:43:03,2,2,Utrecht,4.25,Coffee,Syrup coffee
5773,03/16/2023,07:02:11,2,1,Amsterdam,3.5,Coffee,Milk coffee
5774,03/16/2023,18:38:43,1,3,Breda,3.25,Tea,Chai tea
5775,03/19/2023,10:14:43,2,2,Utrecht,3.5,Tea,Herbal tea
5776,03/13/2023,09:35:25,2,1,Amsterdam,4.25,Coffee,Syrup coffee
5777,03/13/2023,09:54:42,1,3,Breda,3.15,Tea,Green tea
5778,03/15/2023,09:13:35,1,1,Amsterdam,3.0,Bakery,Scone
5779,03/18/2023,10:13:22,1,3,Breda,2.0,Coffee,Black coffee
5780,03/16/2023,09:54:26,1,2,Utrecht,3.15,Tea,Green tea
5781,03/18/2023,10:01:40,4,3,Breda,4.5,Chocolate,Hot chocolate
5782,03/16/2023,08:44:12,1,1,Amsterdam,2.0,Coffee,Black coffee
5783,03/14/2023,09:21:13,4,3,Breda,3.75,Bakery,Sandwich
5784,03/18/2023,16:48:29,1,1,Amsterdam,3.5,Coffee,Milk coffee
5785,03/18/2023,06:47:44,2,3,Breda,3.0,Tea,Black tea
5786,03/16/2023,10:54:23,1,2,Utrecht,3.25,Tea,Chai tea
5787,03/17/2023,13:24:12,2,1,Amsterdam,4.25,Coffee,Syrup coffee
5788,03/15/2023,16:15:19,2,2,Utrecht,3.75,Bakery,Sandwich
5789,03/16/2023,16:09:09,1,1,Amsterdam,3.75,Bakery,Sandwich
5790,03/16/2023,13:00:04,3,1,Amsterdam,3.5,Bakery,Pie
5791,03/15/2023,10:14:50,1,3,Breda,2.0,Coffee,Black coffee
5792,03/18/2023,12:41:23,2,1,Amsterdam,3.5,Bakery,Pie
5793,03/18/2023,17:25:19,1,2,Utrecht,3.5,Tea,Herbal tea
5794,03/17/2023,11:27:55,3,2,Utrecht,3.0,Tea,Black tea
5795,03/15/2023,10:55:19,1,3,Breda,4.5,Chocolate,Hot chocolate
5796,03/17/2023,19:03:38,5,3,Breda,3.5,Tea,Herbal tea
5797,03/14/2023,09:40:17,1,3,Breda,3.5,Coffee,Milk coffee
5798,03/16/2023,11:05:37,2,1,Amsterdam,3.0,Tea,Black tea
5799,03/15/2023,17:54:36,2,2,Utrecht,2.0,Coffee,Black coffee
5800,03/15/2023,17:28:05,1,2,Utrecht,3.15,Tea,Green tea
5801,03/19/2023,19:35:24,1,1,Amsterdam,3.5,Bakery,Pie
5802,03/15/2023,12:05:29,2,2,Utrecht,3.0,Bakery,Scone
5803,03/17/2023,09:51:59,2,,Amsterdam,3.5,Tea,Herbal tea
5804,03/18/2023,11:19:08,2,2,Utrecht,3.0,Tea,Black tea
5805,03/15/2023,09:07:53,1,2,Utrecht,4.25,Coffee,Syrup coffee
5806,03/14/2023,11:40:57,2,2,Utrecht,3.15,Tea,Green tea
5807,03/16/2023,16:01:46,4,1,Amsterdam,3.5,Tea,Herbal tea
5808,03/15/2023,14:03:51,4,1,Amsterdam,3.25,Tea,Chai tea
5809,03/19/2023,13:50:28,1,1,Amsterdam,2.0,Coffee,Black coffee
5810,03/17/2023,,2,2,Utrecht,4.5,Chocolate,Hot chocolate
5811,03/16/2023,18:06:18,4,3,Breda,4.25,Coffee,Syrup coffee
5812,03/14/2023,17:10:31,1,2,Utrecht,3.0,Tea,Black tea
5813,03/18/2023,11:01:05,1,1,Amsterdam,3.5,Tea,Herbal tea
5814,03/14/2023,08:13:45,3,1,Amsterdam,6.3,Coffee,Organic blended coffee
5815,03/15/2023,19:24:49,1,3,Breda,4.5,Chocolate,Hot chocolate
5816,03/19/2023,15:46:00,5,2,Utrecht,4.5,Chocolate,Hot chocolate
5817,03/17/2023,08:01:02,2,2,Utrecht,3.5,Coffee,Milk coffee
5818,03/16/2023,13:27:02,1,3,Breda,3.0,Tea,Black tea
5819,03/16/2023,11:00:12,1,2,Utrecht,3.0,Tea,Black tea
5820,03/15/2023,,3,1,Amsterdam,3.0,Tea,Black tea
5821,03/19/2023,19:53:20,3,1,Amsterdam,2.0,Coffee,Black coffee
5822,03/17/2023,14:24:01,2,1,Amsterdam,3.0,Tea,Black tea
5823,03/17/2023,14:59:44,2,2,Utrecht,4.5,Chocolate,Hot chocolate
5824,03/18/2023,16:12:01,1,2,Utrecht,4.5,Chocolate,Hot chocolate
5825,03/17/2023,14:48:35,1,2,Utrecht,3.5,Coffee,Milk coffee
5826,03/15/2023,09:18:03,1,3,Breda,4.5,Chocolate,Hot chocolate
5827,03/18/2023,09:41:26,3,1,Amsterdam,4.25,Coffee,Syrup coffee
5828,03/17/2023,08:08:40,2,2,Utrecht,4.25,Coffee,Syrup coffee
5829,03/15/2023,06:13:09,5,2,Utrecht,3.5,Coffee,Milk coffee
5830,03/15/2023,09:31:21,1,2,Utrecht,4.25,Coffee,Syrup coffee
5831,03/19/2023,10:09:58,1,1,Amsterdam,6.3,Coffee,Organic blended coffee
5832,03/19/2023,17:33:30,5,2,Utrecht,3.0,Tea,Black tea
5833,03/17/2023,08:26:57,1,3,Breda,3.0,Tea,Black tea
5834,03/19/2023,17:20:03,2,2,Utrecht,3.75,Bakery,Sandwich
5835,03/17/2023,19:01:51,1,1,Amsterdam,3.0,Bakery,Scone
5836,03/19/2023,19:41:47,1,3,Breda,3.5,Tea,Herbal tea
5837,03/16/2023,06:03:58,2,2,Utrecht,3.0,Bakery,Scone
5838,03/18/2023,13:59:31,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
5839,03/19/2023,08:37:39,1,2,Utrecht,3.15,Tea,Green tea
5840,03/16/2023,08:23:33,2,3,Breda,6.3,Coffee,Organic blended coffee
5841,03/19/2023,12:19:17,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
5842,03/19/2023,08:20:35,2,2,Utrecht,3.15,Tea,Green tea
5843,03/15/2023,09:35:31,4,3,Breda,4.25,Coffee,Syrup coffee
5844,03/19/2023,16:58:55,2,1,Amsterdam,3.75,Bakery,Sandwich
5845,03/15/2023,12:52:09,2,2,Utrecht,4.25,Coffee,Syrup coffee
5846,03/15/2023,10:26:03,1,2,Utrecht,4.5,Chocolate,Hot chocolate
5847,03/15/2023,12:27:28,2,3,Breda,3.5,Coffee,Milk coffee
5848,03/16/2023,09:03:51,4,2,Utrecht,3.75,Bakery,Sandwich
5849,03/13/2023,17:25:09,2,1,Amsterdam,3.5,Coffee,Milk coffee
5850,03/14/2023,08:37:16,1,2,Utrecht,2.0,Coffee,Black coffee
5851,03/13/2023,13:00:35,2,1,Amsterdam,3.15,Tea,Green tea
5852,03/17/2023,13:56:28,2,1,Amsterdam,3.25,Tea,Chai tea
5853,03/14/2023,08:22:06,2,3,Breda,6.3,Coffee,Organic blended coffee
5854,03/17/2023,10:10:58,2,2,Utrecht,6.3,Coffee,Organic blended coffee
5855,03/18/2023,08:36:17,4,2,Utrecht,3.5,Bakery,Pie
5856,03/18/2023,10:54:26,2,3,Breda,3.0,Tea,Black tea
5857,03/18/2023,16:38:43,2,2,Utrecht,3.5,Tea,Herbal tea
5858,03/19/2023,10:43:27,3,3,Breda,3.0,Tea,Black tea
5859,03/19/2023,09:07:57,6,2,Utrecht,4.5,Chocolate,Hot chocolate
5860,03/19/2023,10:55:36,1,3,Breda,4.5,Chocolate,Hot chocolate
5861,03/16/2023,11:21:22,2,2,Utrecht,4.25,Coffee,Syrup coffee
5862,03/19/2023,12:41:14,2,3,Breda,3.0,Tea,Black tea
5863,03/15/2023,12:49:10,1,1,Amsterdam,3.5,Bakery,Pie
5864,03/13/2023,10:35:52,1,3,Breda,4.5,Chocolate,Hot chocolate
5865,03/15/2023,08:59:31,1,,Breda,3.5,Bakery,Pie
5866,03/14/2023,08:11:20,1,3,Breda,3.75,Bakery,Sandwich
5867,03/19/2023,06:20:14,2,3,Breda,2.0,Coffee,Black coffee
5868,03/15/2023,16:30:03,3,2,Utrecht,3.5,Coffee,Milk coffee
5869,03/16/2023,13:28:54,3,1,Amsterdam,3.75,Bakery,Sandwich
5870,03/15/2023,08:13:46,2,1,Amsterdam,3.5,Tea,Herbal tea
5871,03/16/2023,,2,2,Utrecht,3.0,Bakery,Scone
5872,03/18/2023,18:05:06,1,3,Breda,3.75,Bakery,Sandwich
5873,03/16/2023,08:29:59,1,3,Breda,3.5,Bakery,Pie
5874,03/18/2023,17:14:56,1,2,Utrecht,4.5,Chocolate,Hot chocolate
5875,03/16/2023,18:46:30,2,2,Utrecht,3.25,Tea,Chai tea
5876,03/16/2023,15:49:02,1,2,Utrecht,3.25,Tea,Chai tea
5877,03/14/2023,08:59:30,2,2,Utrecht,2.0,Coffee,Black coffee
